MNIX,MNIY,MNIZ,BA,TALX,TALY,TALZ
65,-41,55,Outside defined BAs,65,-37,51
65,-41,61,Outside defined BAs,65,-36,56
65,-41,67,Outside defined BAs,65,-36,61
65,-35,-53,Outside defined BAs,63,-39,-42
65,-35,-47,Outside defined BAs,63,-39,-37
65,-35,-41,Outside defined BAs,63,-38,-31
65,-35,-35,Outside defined BAs,62,-38,-26
65,-35,-29,Outside defined BAs,62,-37,-20
65,-35,-23,Right-MedTempGyrus (21),62,-37,-15
65,-35,-17,Right-MedTempGyrus (21),61,-36,-9
65,-35,-11,Right-MedTempGyrus (21),61,-36,-4
65,-35,-5,Right-MedTempGyrus (21),62,-36,0
65,-35,1,Right-MedTempGyrus (21),62,-35,5
65,-35,7,Right-SupTempGyrus (22),62,-35,10
65,-35,13,Right-SupTempGyrus (22),62,-34,15
65,-35,19,Right-SupTempGyrus (22),63,-34,20
65,-35,25,Right-SupramargGyr (40),63,-33,25
65,-35,31,Right-SupramargGyr (40),64,-33,30
65,-35,37,Right-SupramargGyr (40),64,-32,35
65,-35,43,Outside defined BAs,64,-32,41
65,-35,49,Outside defined BAs,65,-31,46
65,-35,55,Outside defined BAs,65,-31,51
65,-35,61,Outside defined BAs,65,-31,56
65,-35,67,Outside defined BAs,65,-30,61
65,-29,-53,Outside defined BAs,63,-33,-43
65,-29,-47,Outside defined BAs,63,-33,-37
65,-29,-41,Outside defined BAs,62,-32,-32
65,-29,-35,Outside defined BAs,62,-32,-26
65,-29,-29,Outside defined BAs,62,-32,-21
65,-29,-23,Right-InfTempGyrus (20),61,-31,-15
65,-29,-17,Right-MedTempGyrus (21),61,-31,-10
65,-29,-11,Right-MedTempGyrus (21),61,-30,-4
65,-29,-5,Right-MedTempGyrus (21),61,-30,0
65,-29,1,Right-SupTempGyrus (22),62,-29,5
65,-29,7,Right-SupTempGyrus (22),62,-29,10
65,-29,13,Right-SupTempGyrus (22),62,-28,15
65,-29,19,Right-SupramargGyr (40),62,-28,20
65,-29,25,Right-SupramargGyr (40),63,-28,25
65,-29,31,Right-SupramargGyr (40),63,-27,30
65,-29,37,Right-SupramargGyr (40),64,-27,35
65,-29,43,Outside defined BAs,64,-26,41
65,-29,49,Outside defined BAs,64,-26,46
65,-29,55,Outside defined BAs,65,-25,51
65,-29,61,Outside defined BAs,65,-25,56
65,-29,67,Outside defined BAs,65,-24,61
65,-23,-53,Outside defined BAs,63,-28,-43
65,-23,-47,Outside defined BAs,63,-27,-37
65,-23,-41,Outside defined BAs,62,-27,-32
65,-23,-35,Outside defined BAs,62,-26,-26
65,-23,-29,Right-InfTempGyrus (20),61,-26,-21
65,-23,-23,Right-InfTempGyrus (20),61,-25,-15
65,-23,-17,Right-MedTempGyrus (21),61,-25,-10
65,-23,-11,Right-MedTempGyrus (21),61,-25,-4
65,-23,-5,Right-SupTempGyrus (22),61,-24,0
65,-23,1,Right-SupTempGyrus (22),61,-24,5
65,-23,7,Right-PrimAuditory (41),62,-23,10
65,-23,13,Right-PrimAuditory (41),62,-23,15
65,-23,19,Right-SupramargGyr (40),62,-22,20
65,-23,25,Right-SupramargGyr (40),62,-22,25
65,-23,31,Right-SupramargGyr (40),63,-21,30
65,-23,37,Right-SupramargGyr (40),63,-21,36
65,-23,43,Outside defined BAs,64,-20,41
65,-23,49,Outside defined BAs,64,-20,46
65,-23,55,Outside defined BAs,64,-19,51
65,-23,61,Outside defined BAs,65,-19,56
65,-23,67,Outside defined BAs,65,-19,61
65,-17,-53,Outside defined BAs,63,-22,-43
65,-17,-47,Outside defined BAs,63,-21,-38
65,-17,-41,Outside defined BAs,62,-21,-32
65,-17,-35,Outside defined BAs,62,-21,-26
65,-17,-29,Right-MedTempGyrus (21),61,-20,-21
65,-17,-23,Right-MedTempGyrus (21),61,-20,-15
65,-17,-17,Right-MedTempGyrus (21),61,-19,-10
65,-17,-11,Right-SupTempGyrus (22),61,-19,-4
65,-17,-5,Right-SupTempGyrus (22),61,-18,0
65,-17,1,Right-SupTempGyrus (22),61,-18,5
65,-17,7,Right-PrimAuditory (41),61,-18,10
65,-17,13,Right-SupramargGyr (40),62,-17,15
65,-17,19,Right-SupramargGyr (40),62,-17,20
65,-17,25,Right-SupramargGyr (40),62,-16,25
65,-17,31,Outside defined BAs,63,-16,31
65,-17,37,Right-PrimSensory (1),63,-15,36
65,-17,43,Outside defined BAs,64,-15,41
65,-17,49,Outside defined BAs,64,-14,46
65,-17,55,Outside defined BAs,64,-14,51
65,-17,61,Outside defined BAs,65,-13,56
65,-17,67,Outside defined BAs,65,-13,61
65,-11,-53,Outside defined BAs,63,-16,-43
65,-11,-47,Outside defined BAs,63,-16,-38
65,-11,-41,Outside defined BAs,62,-15,-32
65,-11,-35,Outside defined BAs,62,-15,-27
65,-11,-29,Outside defined BAs,62,-14,-21
65,-11,-23,Right-MedTempGyrus (21),61,-14,-15
65,-11,-17,Right-MedTempGyrus (21),61,-14,-10
65,-11,-11,Right-SupTempGyrus (22),61,-13,-4
65,-11,-5,Right-SupTempGyrus (22),61,-13,0
65,-11,1,Right-PrimAuditory (41),61,-12,5
65,-11,7,Right-PrimAuditory (41),61,-12,10
65,-11,13,Right-PrimSensory (1),61,-11,15
65,-11,19,Right-PrimSensory (1),62,-11,20
65,-11,25,Right-PrimSensory (1),62,-10,26
65,-11,31,Right-PrimSensory (1),63,-10,31
65,-11,37,Outside defined BAs,63,-9,36
65,-11,43,Outside defined BAs,63,-9,41
65,-11,49,Outside defined BAs,64,-8,46
65,-11,55,Outside defined BAs,64,-8,51
65,-11,61,Outside defined BAs,64,-7,56
65,-11,67,Outside defined BAs,65,-7,61
65,-5,-53,Outside defined BAs,63,-11,-43
65,-5,-47,Outside defined BAs,63,-10,-38
65,-5,-41,Outside defined BAs,62,-10,-32
65,-5,-35,Outside defined BAs,62,-9,-27
65,-5,-29,Outside defined BAs,62,-9,-21
65,-5,-23,Right-MedTempGyrus (21),61,-8,-15
65,-5,-17,Right-MedTempGyrus (21),61,-8,-10
65,-5,-11,Right-SupTempGyrus (22),61,-8,-4
65,-5,-5,Right-SupTempGyrus (22),61,-7,0
65,-5,1,Right-PrimAuditory (41),61,-7,5
65,-5,7,Outside defined BAs,61,-6,10
65,-5,13,Right-PrimMotor (4),61,-6,15
65,-5,19,Right-PrimMotor (4),62,-5,21
65,-5,25,Right-PrimMotor (4),62,-5,26
65,-5,31,Right-PrimMotor (4),63,-4,31
65,-5,37,Outside defined BAs,63,-4,36
65,-5,43,Outside defined BAs,63,-3,41
65,-5,49,Outside defined BAs,64,-3,46
65,-5,55,Outside defined BAs,64,-2,51
65,-5,61,Outside defined BAs,64,-2,56
65,-5,67,Outside defined BAs,64,-1,61
65,1,-53,Outside defined BAs,63,-5,-43
65,1,-47,Outside defined BAs,63,-5,-38
65,1,-41,Outside defined BAs,62,-4,-32
65,1,-35,Outside defined BAs,62,-4,-27
65,1,-29,Outside defined BAs,62,-3,-21
65,1,-23,Outside defined BAs,62,-3,-15
65,1,-17,Right-MedTempGyrus (21),61,-2,-10
65,1,-11,Outside defined BAs,61,-2,-5
65,1,-5,Right-SupTempGyrus (22),61,-2,0
65,1,1,Right-SupTempGyrus (22),61,-1,5
65,1,7,Right-PreMot+SuppMot (6),61,-1,10
65,1,13,Right-PrimMotor (4),61,0,15
65,1,19,Right-PrimMotor (4),62,0,21
65,1,25,Right-PreMot+SuppMot (6),62,0,26
65,1,31,Outside defined BAs,63,1,31
65,1,37,Outside defined BAs,63,1,36
65,1,43,Outside defined BAs,63,2,41
65,1,49,Outside defined BAs,64,2,46
65,1,55,Outside defined BAs,64,3,51
65,1,61,Outside defined BAs,64,3,56
65,1,67,Outside defined BAs,64,4,61
65,7,-53,Outside defined BAs,63,0,-43
65,7,-47,Outside defined BAs,63,0,-38
65,7,-41,Outside defined BAs,62,0,-32
65,7,-35,Outside defined BAs,62,1,-27
65,7,-29,Outside defined BAs,62,1,-21
65,7,-23,Outside defined BAs,62,2,-15
65,7,-17,Outside defined BAs,61,2,-10
65,7,-11,Outside defined BAs,61,3,-5
65,7,-5,Right-Temporalpole (38),61,3,0
65,7,1,Outside defined BAs,61,4,5
65,7,7,Right-PreMot+SuppMot (6),61,4,10
65,7,13,Right-PreMot+SuppMot (6),61,5,15
65,7,19,Right-PreMot+SuppMot (6),62,6,21
65,7,25,Right-PreMot+SuppMot (6),62,6,26
65,7,31,Outside defined BAs,63,7,31
65,7,37,Outside defined BAs,63,8,36
65,7,43,Outside defined BAs,63,8,41
65,7,49,Outside defined BAs,64,9,46
65,7,55,Outside defined BAs,64,9,51
65,7,61,Outside defined BAs,64,10,56
65,7,67,Outside defined BAs,64,10,61
65,13,-53,Outside defined BAs,63,6,-43
65,13,-47,Outside defined BAs,63,6,-38
65,13,-41,Outside defined BAs,63,7,-32
65,13,-35,Outside defined BAs,62,7,-27
65,13,-29,Outside defined BAs,62,7,-21
65,13,-23,Outside defined BAs,62,8,-16
65,13,-17,Outside defined BAs,62,8,-10
65,13,-11,Outside defined BAs,62,9,-5
65,13,-5,Outside defined BAs,61,10,0
65,13,1,Outside defined BAs,61,10,5
65,13,7,Outside defined BAs,61,11,10
65,13,13,Outside defined BAs,62,11,15
65,13,19,Outside defined BAs,62,12,21
65,13,25,Outside defined BAs,62,13,26
65,13,31,Outside defined BAs,63,13,31
65,13,37,Outside defined BAs,63,14,36
65,13,43,Outside defined BAs,64,14,41
65,13,49,Outside defined BAs,64,15,46
65,13,55,Outside defined BAs,64,15,51
65,13,61,Outside defined BAs,64,16,56
65,13,67,Outside defined BAs,64,16,61
65,19,-53,Outside defined BAs,63,12,-44
65,19,-47,Outside defined BAs,63,12,-38
65,19,-41,Outside defined BAs,63,13,-32
65,19,-35,Outside defined BAs,63,13,-27
65,19,-29,Outside defined BAs,62,13,-21
65,19,-23,Outside defined BAs,62,14,-16
65,19,-17,Outside defined BAs,62,15,-10
65,19,-11,Outside defined BAs,62,15,-5
65,19,-5,Outside defined BAs,62,16,0
65,19,1,Outside defined BAs,62,16,5
65,19,7,Outside defined BAs,62,17,10
65,19,13,Outside defined BAs,62,18,15
65,19,19,Outside defined BAs,62,18,20
65,19,25,Outside defined BAs,63,19,26
65,19,31,Outside defined BAs,63,19,31
65,19,37,Outside defined BAs,63,20,36
65,19,43,Outside defined BAs,64,21,41
65,19,49,Outside defined BAs,64,21,46
65,19,55,Outside defined BAs,64,21,51
65,19,61,Outside defined BAs,64,22,56
65,19,67,Outside defined BAs,64,22,61
65,25,-53,Outside defined BAs,63,18,-44
65,25,-47,Outside defined BAs,63,18,-38
65,25,-41,Outside defined BAs,63,19,-33
65,25,-35,Outside defined BAs,63,19,-27
65,25,-29,Outside defined BAs,63,20,-22
65,25,-23,Outside defined BAs,62,20,-16
65,25,-17,Outside defined BAs,62,21,-11
65,25,-11,Outside defined BAs,62,21,-5
65,25,-5,Outside defined BAs,62,22,0
65,25,1,Outside defined BAs,62,23,5
65,25,7,Outside defined BAs,62,23,10
65,25,13,Outside defined BAs,62,24,15
65,25,19,Outside defined BAs,63,24,20
65,25,25,Outside defined BAs,63,25,25
65,25,31,Outside defined BAs,63,26,31
65,25,37,Outside defined BAs,64,26,36
65,25,43,Outside defined BAs,64,27,41
65,25,49,Outside defined BAs,64,27,46
65,25,55,Outside defined BAs,64,27,51
65,25,61,Outside defined BAs,64,28,55
65,25,67,Outside defined BAs,64,28,60
65,31,-53,Outside defined BAs,63,24,-44
65,31,-47,Outside defined BAs,63,24,-38
65,31,-41,Outside defined BAs,63,25,-33
65,31,-35,Outside defined BAs,63,25,-27
65,31,-29,Outside defined BAs,63,26,-22
65,31,-23,Outside defined BAs,63,26,-16
65,31,-17,Outside defined BAs,63,27,-11
65,31,-11,Outside defined BAs,63,27,-5
65,31,-5,Outside defined BAs,63,28,0
65,31,1,Outside defined BAs,63,29,4
65,31,7,Outside defined BAs,63,29,9
65,31,13,Outside defined BAs,63,30,15
65,31,19,Outside defined BAs,63,31,20
65,31,25,Outside defined BAs,63,31,25
65,31,31,Outside defined BAs,64,32,30
65,31,37,Outside defined BAs,64,32,35
65,31,43,Outside defined BAs,64,33,40
65,31,49,Outside defined BAs,64,33,45
65,31,55,Outside defined BAs,64,33,50
65,31,61,Outside defined BAs,64,34,55
65,31,67,Outside defined BAs,64,34,60
65,37,-53,Outside defined BAs,63,30,-44
65,37,-47,Outside defined BAs,63,31,-39
65,37,-41,Outside defined BAs,63,31,-33
65,37,-35,Outside defined BAs,63,32,-28
65,37,-29,Outside defined BAs,63,32,-22
65,37,-23,Outside defined BAs,63,33,-17
65,37,-17,Outside defined BAs,63,33,-11
65,37,-11,Outside defined BAs,63,34,-6
65,37,-5,Outside defined BAs,63,34,0
65,37,1,Outside defined BAs,63,35,4
65,37,7,Outside defined BAs,63,36,9
65,37,13,Outside defined BAs,63,36,14
65,37,19,Outside defined BAs,63,37,20
65,37,25,Outside defined BAs,64,37,25
65,37,31,Outside defined BAs,64,38,30
65,37,37,Outside defined BAs,64,38,35
65,37,43,Outside defined BAs,64,39,40
65,37,49,Outside defined BAs,64,39,45
65,37,55,Outside defined BAs,64,39,50
65,37,61,Outside defined BAs,64,40,55
65,37,67,Outside defined BAs,64,40,60
65,43,-53,Outside defined BAs,63,36,-45
65,43,-47,Outside defined BAs,63,37,-39
65,43,-41,Outside defined BAs,63,37,-34
65,43,-35,Outside defined BAs,63,38,-28
65,43,-29,Outside defined BAs,63,38,-23
65,43,-23,Outside defined BAs,63,39,-17
65,43,-17,Outside defined BAs,63,39,-12
65,43,-11,Outside defined BAs,63,40,-6
65,43,-5,Outside defined BAs,63,41,-1
65,43,1,Outside defined BAs,63,41,4
65,43,7,Outside defined BAs,63,42,9
65,43,13,Outside defined BAs,64,42,14
65,43,19,Outside defined BAs,64,43,19
65,43,25,Outside defined BAs,64,43,24
65,43,31,Outside defined BAs,64,44,30
65,43,37,Outside defined BAs,64,44,35
65,43,43,Outside defined BAs,64,45,40
65,43,49,Outside defined BAs,64,45,45
65,43,55,Outside defined BAs,64,45,50
65,43,61,Outside defined BAs,64,46,55
65,43,67,Outside defined BAs,64,46,60
65,49,-53,Outside defined BAs,63,43,-45
65,49,-47,Outside defined BAs,63,43,-39
65,49,-41,Outside defined BAs,63,43,-34
65,49,-35,Outside defined BAs,63,44,-28
65,49,-29,Outside defined BAs,63,44,-23
65,49,-23,Outside defined BAs,63,45,-18
65,49,-17,Outside defined BAs,63,46,-12
65,49,-11,Outside defined BAs,63,46,-7
65,49,-5,Outside defined BAs,63,47,-1
65,49,1,Outside defined BAs,64,47,3
65,49,7,Outside defined BAs,64,48,8
65,49,13,Outside defined BAs,64,49,14
65,49,19,Outside defined BAs,64,49,19
65,49,25,Outside defined BAs,64,49,24
65,49,31,Outside defined BAs,64,50,29
65,49,37,Outside defined BAs,64,50,34
65,49,43,Outside defined BAs,64,51,39
65,49,49,Outside defined BAs,64,51,44
65,49,55,Outside defined BAs,64,51,49
65,49,61,Outside defined BAs,64,52,54
65,49,67,Outside defined BAs,64,52,59
65,55,-53,Outside defined BAs,63,49,-45
65,55,-47,Outside defined BAs,63,49,-40
65,55,-41,Outside defined BAs,63,50,-34
65,55,-35,Outside defined BAs,63,50,-29
65,55,-29,Outside defined BAs,63,51,-23
65,55,-23,Outside defined BAs,63,51,-18
65,55,-17,Outside defined BAs,63,52,-12
65,55,-11,Outside defined BAs,63,52,-7
65,55,-5,Outside defined BAs,63,53,-1
65,55,1,Outside defined BAs,64,53,3
65,55,7,Outside defined BAs,64,54,8
65,55,13,Outside defined BAs,64,55,13
65,55,19,Outside defined BAs,64,55,18
65,55,25,Outside defined BAs,64,55,24
65,55,31,Outside defined BAs,64,56,29
65,55,37,Outside defined BAs,64,56,34
65,55,43,Outside defined BAs,64,57,39
65,55,49,Outside defined BAs,64,57,44
65,55,55,Outside defined BAs,64,57,49
65,55,61,Outside defined BAs,64,58,54
65,55,67,Outside defined BAs,64,58,59
65,61,-53,Outside defined BAs,63,55,-45
65,61,-47,Outside defined BAs,63,55,-40
65,61,-41,Outside defined BAs,63,56,-34
65,61,-35,Outside defined BAs,63,56,-29
65,61,-29,Outside defined BAs,63,57,-23
65,61,-23,Outside defined BAs,63,57,-18
65,61,-17,Outside defined BAs,63,58,-13
65,61,-11,Outside defined BAs,63,58,-7
65,61,-5,Outside defined BAs,63,59,-2
65,61,1,Outside defined BAs,64,60,3
65,61,7,Outside defined BAs,64,60,8
65,61,13,Outside defined BAs,64,61,13
65,61,19,Outside defined BAs,64,61,18
65,61,25,Outside defined BAs,64,61,23
65,61,31,Outside defined BAs,64,62,28
65,61,37,Outside defined BAs,64,62,33
65,61,43,Outside defined BAs,64,63,39
65,61,49,Outside defined BAs,64,63,44
65,61,55,Outside defined BAs,64,64,49
65,61,61,Outside defined BAs,64,64,54
65,61,67,Outside defined BAs,63,64,59
65,67,-53,Outside defined BAs,63,61,-45
65,67,-47,Outside defined BAs,63,61,-40
65,67,-41,Outside defined BAs,63,62,-34
65,67,-35,Outside defined BAs,63,62,-29
65,67,-29,Outside defined BAs,63,63,-24
65,67,-23,Outside defined BAs,63,63,-18
65,67,-17,Outside defined BAs,63,64,-13
65,67,-11,Outside defined BAs,63,64,-7
65,67,-5,Outside defined BAs,63,65,-2
65,67,1,Outside defined BAs,63,66,2
65,67,7,Outside defined BAs,64,66,8
65,67,13,Outside defined BAs,64,67,13
65,67,19,Outside defined BAs,64,67,18
65,67,25,Outside defined BAs,64,68,23
65,67,31,Outside defined BAs,64,68,28
65,67,37,Outside defined BAs,64,68,33
65,67,43,Outside defined BAs,63,69,38
65,67,49,Outside defined BAs,63,69,43
65,67,55,Outside defined BAs,63,70,48
65,67,61,Outside defined BAs,63,70,54
65,67,67,Outside defined BAs,63,71,59
65,73,-53,Outside defined BAs,63,67,-45
65,73,-47,Outside defined BAs,63,68,-40
65,73,-41,Outside defined BAs,63,68,-35
65,73,-35,Outside defined BAs,63,69,-29
65,73,-29,Outside defined BAs,63,69,-24
65,73,-23,Outside defined BAs,63,70,-18
65,73,-17,Outside defined BAs,63,70,-13
65,73,-11,Outside defined BAs,63,71,-8
65,73,-5,Outside defined BAs,63,71,-2
65,73,1,Outside defined BAs,63,72,2
65,73,7,Outside defined BAs,63,72,7
65,73,13,Outside defined BAs,63,73,12
65,73,19,Outside defined BAs,64,73,18
65,73,25,Outside defined BAs,63,74,23
65,73,31,Outside defined BAs,63,74,28
65,73,37,Outside defined BAs,63,74,33
65,73,43,Outside defined BAs,63,75,38
65,73,49,Outside defined BAs,63,75,43
65,73,55,Outside defined BAs,63,76,48
65,73,61,Outside defined BAs,63,76,53
65,73,67,Outside defined BAs,63,77,58
71,-107,-53,Outside defined BAs,71,-107,-41
71,-107,-47,Outside defined BAs,71,-107,-36
71,-107,-41,Outside defined BAs,71,-106,-30
71,-107,-35,Outside defined BAs,71,-106,-25
71,-107,-29,Outside defined BAs,71,-105,-19
71,-107,-23,Outside defined BAs,71,-105,-14
71,-107,-17,Outside defined BAs,71,-104,-8
71,-107,-11,Outside defined BAs,71,-104,-3
71,-107,-5,Outside defined BAs,71,-104,1
71,-107,1,Outside defined BAs,71,-103,6
71,-107,7,Outside defined BAs,71,-103,12
71,-107,13,Outside defined BAs,71,-102,17
71,-107,19,Outside defined BAs,71,-102,22
71,-107,25,Outside defined BAs,71,-101,27
71,-107,31,Outside defined BAs,71,-101,32
71,-107,37,Outside defined BAs,71,-100,37
71,-107,43,Outside defined BAs,71,-100,42
71,-107,49,Outside defined BAs,71,-99,47
71,-107,55,Outside defined BAs,71,-99,52
71,-107,61,Outside defined BAs,71,-99,58
71,-107,67,Outside defined BAs,71,-98,63
71,-101,-53,Outside defined BAs,71,-101,-41
71,-101,-47,Outside defined BAs,71,-101,-36
71,-101,-41,Outside defined BAs,71,-101,-30
71,-101,-35,Outside defined BAs,71,-100,-25
71,-101,-29,Outside defined BAs,71,-100,-19
71,-101,-23,Outside defined BAs,71,-99,-14
71,-101,-17,Outside defined BAs,71,-99,-9
71,-101,-11,Outside defined BAs,71,-98,-3
71,-101,-5,Outside defined BAs,71,-98,1
71,-101,1,Outside defined BAs,71,-98,6
71,-101,7,Outside defined BAs,71,-97,11
71,-101,13,Outside defined BAs,71,-97,16
71,-101,19,Outside defined BAs,71,-96,22
71,-101,25,Outside defined BAs,71,-96,27
71,-101,31,Outside defined BAs,71,-95,32
71,-101,37,Outside defined BAs,71,-95,37
71,-101,43,Outside defined BAs,71,-94,42
71,-101,49,Outside defined BAs,71,-94,47
71,-101,55,Outside defined BAs,71,-93,52
71,-101,61,Outside defined BAs,71,-93,57
71,-101,67,Outside defined BAs,71,-92,62
71,-95,-53,Outside defined BAs,71,-96,-41
71,-95,-47,Outside defined BAs,71,-95,-36
71,-95,-41,Outside defined BAs,71,-95,-30
71,-95,-35,Outside defined BAs,71,-95,-25
71,-95,-29,Outside defined BAs,71,-94,-20
71,-95,-23,Outside defined BAs,71,-94,-14
71,-95,-17,Outside defined BAs,71,-93,-9
71,-95,-11,Outside defined BAs,71,-93,-3
71,-95,-5,Outside defined BAs,71,-92,1
71,-95,1,Outside defined BAs,71,-92,6
71,-95,7,Outside defined BAs,71,-92,11
71,-95,13,Outside defined BAs,71,-91,16
71,-95,19,Outside defined BAs,71,-91,21
71,-95,25,Outside defined BAs,71,-90,27
71,-95,31,Outside defined BAs,71,-90,32
71,-95,37,Outside defined BAs,71,-89,37
71,-95,43,Outside defined BAs,71,-89,42
71,-95,49,Outside defined BAs,71,-88,47
71,-95,55,Outside defined BAs,71,-88,52
71,-95,61,Outside defined BAs,71,-87,57
71,-95,67,Outside defined BAs,71,-87,62
71,-89,-53,Outside defined BAs,71,-90,-41
71,-89,-47,Outside defined BAs,71,-90,-36
71,-89,-41,Outside defined BAs,71,-89,-31
71,-89,-35,Outside defined BAs,71,-89,-25
71,-89,-29,Outside defined BAs,71,-89,-20
71,-89,-23,Outside defined BAs,71,-88,-14
71,-89,-17,Outside defined BAs,71,-88,-9
71,-89,-11,Outside defined BAs,71,-87,-3
71,-89,-5,Outside defined BAs,71,-87,1
71,-89,1,Outside defined BAs,71,-87,6
71,-89,7,Outside defined BAs,71,-86,11
71,-89,13,Outside defined BAs,71,-86,16
71,-89,19,Outside defined BAs,71,-85,21
71,-89,25,Outside defined BAs,71,-85,26
71,-89,31,Outside defined BAs,71,-84,31
71,-89,37,Outside defined BAs,71,-84,37
71,-89,43,Outside defined BAs,71,-83,42
71,-89,49,Outside defined BAs,71,-83,47
71,-89,55,Outside defined BAs,71,-82,52
71,-89,61,Outside defined BAs,71,-82,57
71,-89,67,Outside defined BAs,71,-81,62
71,-83,-53,Outside defined BAs,71,-85,-42
71,-83,-47,Outside defined BAs,71,-84,-36
71,-83,-41,Outside defined BAs,71,-84,-31
71,-83,-35,Outside defined BAs,71,-83,-25
71,-83,-29,Outside defined BAs,71,-83,-20
71,-83,-23,Outside defined BAs,71,-83,-15
71,-83,-17,Outside defined BAs,71,-82,-9
71,-83,-11,Outside defined BAs,71,-82,-4
71,-83,-5,Outside defined BAs,71,-81,1
71,-83,1,Outside defined BAs,71,-81,6
71,-83,7,Outside defined BAs,71,-81,11
71,-83,13,Outside defined BAs,71,-80,16
71,-83,19,Outside defined BAs,71,-80,21
71,-83,25,Outside defined BAs,71,-79,26
71,-83,31,Outside defined BAs,71,-79,31
71,-83,37,Outside defined BAs,71,-78,36
71,-83,43,Outside defined BAs,71,-78,41
71,-83,49,Outside defined BAs,71,-77,47
71,-83,55,Outside defined BAs,71,-77,52
71,-83,61,Outside defined BAs,71,-76,57
71,-83,67,Outside defined BAs,71,-76,62
71,-77,-53,Outside defined BAs,71,-79,-42
71,-77,-47,Outside defined BAs,71,-79,-36
71,-77,-41,Outside defined BAs,71,-78,-31
71,-77,-35,Outside defined BAs,71,-78,-26
71,-77,-29,Outside defined BAs,71,-77,-20
71,-77,-23,Outside defined BAs,71,-77,-15
71,-77,-17,Outside defined BAs,71,-77,-9
71,-77,-11,Outside defined BAs,71,-76,-4
71,-77,-5,Outside defined BAs,71,-76,1
71,-77,1,Outside defined BAs,71,-75,6
71,-77,7,Outside defined BAs,71,-75,11
71,-77,13,Outside defined BAs,71,-75,16
71,-77,19,Outside defined BAs,71,-74,21
71,-77,25,Outside defined BAs,71,-74,26
71,-77,31,Outside defined BAs,71,-73,31
71,-77,37,Outside defined BAs,71,-73,36
71,-77,43,Outside defined BAs,71,-72,41
71,-77,49,Outside defined BAs,71,-71,46
71,-77,55,Outside defined BAs,71,-71,51
71,-77,61,Outside defined BAs,71,-70,57
71,-77,67,Outside defined BAs,71,-70,62
71,-71,-53,Outside defined BAs,71,-73,-42
71,-71,-47,Outside defined BAs,71,-73,-36
71,-71,-41,Outside defined BAs,71,-73,-31
71,-71,-35,Outside defined BAs,71,-72,-26
71,-71,-29,Outside defined BAs,71,-72,-20
71,-71,-23,Outside defined BAs,71,-71,-15
71,-71,-17,Outside defined BAs,71,-71,-9
71,-71,-11,Outside defined BAs,71,-71,-4
71,-71,-5,Outside defined BAs,71,-70,1
